Year,Country,Region,SubRegion,IntermRegion,SurfAreaSqKm,PopDens,PopGrowth%,GDP,GDPGrowth%,AdolFertRate,AgriValAdd%GDP,DomCredit%GDP,Exports%GDP,FertRate,FDINetBoP,GNI/CapAtlas,GNIAtlas,GrossCapForm%GDP,Imports%GDP,IndValAdd%GDP,InflConsPric%,LifeExpBirth,MerchTrade%GDP,MilExp%GDP,MobileSubs/100,MortRateU5,NetMigr,PopTotal,RevenueExGrants%GDP,SchEnrollPrim%,TaxRevenue%GDP,UrbanPopGrowth%
2000,Niger,Africa,Sub-Saharan Africa,Western Africa,1267000.0,9.17554669613958,3.42375005583503,2241753192.71257,-1.20847774100575,204.397,36.5755600708745,,14.3397037015635,7.732,15767212.3689839,220.0,2536805745.28524,13.1422096449305,20.3730770027969,18.0983791582371,3.17839370074471,49.322,30.2441857651424,1.16461081638404,0.017689575,228.5,-8533.0,11622665.0,,31.8469200134277,,3.93790676397728
2000,Burkina Faso,Africa,Sub-Saharan Africa,Western Africa,274220.0,43.4316081871345,2.98388558736392,2968370087.46649,1.88847388906525,135.684,24.9140364618327,,8.8447174852677,6.519,23107520.4782,260.0,3135673598.70928,14.5706990626075,26.2782244851586,21.8707545475914,-0.819773185220825,50.847,27.6245877649263,1.23804638062972,0.212448354,178.7,3880.0,11882888.0,,43.0905914306641,,6.85756484832227
2000,Togo,Africa,Sub-Saharan Africa,Western Africa,56790.0,92.0763927192499,2.8372567506566,2027363116.95413,-0.783479606389903,97.234,26.8619116360427,,20.7646013504281,5.269,52818330.9863658,410.0,2076319183.84669,11.3949042233831,29.765195077776,20.1214369940055,10.0494567374398,54.742,45.625768381823,,0.998395379,120.0,4710.0,5008035.0,,113.504371643066,,4.2049137134671
2000,France,Europe,Western Europe,,549087.0,111.258319073282,0.686782586857032,1365639660792.16,3.92366922704063,11.913,2.0983575513075,,28.5949742490286,1.89,41389082664.7628,24990.0,1522271766487.29,22.4880544574712,27.2662714690058,21.293939814079,1.5532902530466,79.0560975609756,48.8087025543295,2.08501824480333,49.52209267,5.4,102857.0,60921384.0,42.4683734786975,100.428260803223,23.3918239397803,1.02609018706937
2000,Indonesia,Asia,South-eastern Asia,,1910930.0,114.018777439802,1.44708848408903,165021012077.81,4.9200677470169,54.557,15.6787044387708,,40.9773084738704,2.536,-4550355285.71428,570.0,122450409458.569,22.2456969315568,30.4595674435027,41.9690746433564,20.4474568521459,66.433,66.0509826158417,0.684483763500435,1.714058712,52.2,-42697.0,214072421.0,18.379341144562503,110.784622192383,13.947010096459,4.3702128806786
2000,Sudan,Africa,Northern Africa,,2505810.0,11.0685071548822,2.55963690837227,12257299147.2936,6.34586743997545,101.881,40.6821739143403,,15.9845570577283,5.38,392200000.0,350.0,11328618598.4306,24.8880308630392,13.4196774022208,20.0797178625874,9.8531369204179,58.319,27.4122378806581,4.79142088157686,0.087456552,104.4,-80698.0,26298773.0,,,,2.72286675787171
2000,Netherlands,Europe,Western Europe,,41530.0,471.727280805687,0.714770362784392,417479337444.707,4.1956424978691,7.345,2.29863696801156,,66.0332693962704,1.72,63109732334.5288,28160.0,448490459768.405,22.5702256823456,59.4886804850367,21.740371277436,3.42036982108445,77.9878048780488,108.12439311677,1.43400434064074,67.6451895,6.2,21650.0,15925513.0,38.1166663348134,107.383682250977,20.9379500759944,1.71592210438949
2000,Burundi,Africa,Sub-Saharan Africa,Eastern Africa,27830.0,245.62535046729,2.0417212041938,870486065.883137,-0.856864058424151,81.409,44.1070401093686,,6.3189705942566,6.872,11683246.0768,140.0,859340937.063835,2.78113770989619,16.234753894772,15.5395706894248,38.9448932030909,47.514,22.7459126297585,4.86240221311558,0.258733033,154.6,-40114.0,6307659.0,,60.7197418212891,,4.62153763088361
2000,Spain,Europe,Southern Europe,,505000.0,81.2983246492986,0.447137014535835,598363313494.903,5.24594382377803,9.285,3.74530563354845,,28.5633579326111,1.22,40509751188.4293,15790.0,640418435801.923,26.6403849033188,31.5189758138831,27.9692398406424,3.32975470875705,78.9658536585366,45.3560560748368,1.72551798839458,59.55835811,5.4,175213.0,40567864.0,,104.224510192871,,0.553405611176717
2000,Germany,Europe,Western Europe,,357030.0,235.596813297034,0.135431600393084,1947981991011.77,2.91250296366708,13.698,0.994789221891906,,30.8477115722895,1.38,248007397121.859,26180.0,2151927748939.86,24.4868640029586,30.678349430323,27.712378324301,-0.489389005327581,77.9268292682927,53.8509598569314,1.35888303317903,59.10608068,5.4,60905.0,82211508.0,29.9079223741045,105.392036437988,11.7050007349141,0.411941893833571
2000,"Micronesia, Fed. Sts.",Oceania,Micronesia,,700.0,159.584285714286,0.152297026498527,233271800.0,4.83390378617111,65.191,24.0750489343333,,17.9710963777019,4.279,,2130.0,237473482.477869,,72.617736048678,8.1825149889528,1.07890621048246,69.769,55.300297764239,,0.0,38.5,-2688.0,111709.0,,,,-1.70516264054059
2000,Malta,Europe,Southern Europe,,320.0,1219.021875,0.645267230900854,4323339212.2281,19.6817909193016,19.869,1.8719970990844,,120.247484362252,1.68,743185324.698102,10950.0,4273279543.53652,26.9105248844166,128.374580727042,26.9399873084942,-4.51239624386029,78.3487804878049,135.682159369051,0.625517348678825,28.66747493,7.6,1799.0,390087.0,74.5406878351827,106.36759185791,45.7328259180558,0.952299180882739
2000,South Africa,Africa,Sub-Saharan Africa,Southern Africa,1219090.0,38.5901013115268,0.962864025570883,151752749926.331,4.20000000067826,65.691,2.61474799327768,133.497184143478,24.4043033106919,2.413,968831355.959091,3280.0,153695246012.742,15.0602810875446,21.8164184247158,28.2297555130289,9.18219141567356,58.47,39.3258112482119,1.38728913141799,17.81332668,71.0,-80388.0,46813266.0,23.0698153754344,89.8279724121094,20.9760632464162,1.81016232925667
2000,Barbados,Americas,Latin America and the Caribbean,Caribbean,430.0,615.481395348837,0.18418126822941,3059500000.0,4.44718962322422,53.139,1.99542408890342,,43.2358228468704,1.775,73696943.905,11060.0,2926246619.35025,18.1075339107697,47.3427030560549,15.3064226180748,-1.32283915072385,74.089,46.674293185161,,10.75618631,15.2,-833.0,264657.0,,101.834899902344,,-0.771096201563446
2000,Cayman Islands,Americas,Latin America and the Caribbean,Caribbean,264.0,165.241666666667,3.49733538150567,,,53.707,,,,,9358723000.0,,,,,,,,,,26.98068486,,1020.0,39658.0,,108.018867492676,,3.49733538150567
2000,Bermuda,Americas,Northern America,,54.0,1145.05555555556,0.890208773614165,3480219000.0,9.31715641086083,33.19,0.668952155022428,,,1.74,66900000.0,,,,,11.0730100605738,-4.23635614734731,78.858,22.1537782536099,,21.18264327,,-67.0,61833.0,,,,0.890208773614165
2000,"Gambia, The",Africa,Sub-Saharan Africa,Western Africa,11300.0,142.049308300395,2.89642334291935,782913865.987568,5.50000021632955,119.552,24.5322844709577,,25.7986743189831,5.801,43520000.0,570.0,821353706.642782,4.56249739677209,30.5611455661123,14.8226733584981,2.2169826127346,56.942,25.9287782244009,0.31579359886356,0.389554649,113.7,-3676.0,1437539.0,,74.595573425293,,4.8093581717006
2000,Suriname,Americas,Latin America and the Caribbean,South America,163820.0,3.0705,1.79897337334452,947671969.69697,2.09999886750489,80.478,9.5392456953923,,,2.895,-97200000.0,1940.0,929683323.784469,,,24.8905012043069,60.7428213798917,65.508,97.2910489580927,,8.569555614,31.3,613.0,478998.0,,103.7857666015625,,1.90866252229937
2000,Nigeria,Africa,Sub-Saharan Africa,Western Africa,923770.0,134.888044182395,2.60286876961431,69448962760.8787,5.01593475720539,132.063,21.3572412972176,,36.0232656065616,6.124,1140167556.01589,460.0,57027982704.6083,34.1095414105506,12.9723338600911,33.823003290999,22.6737374033387,47.193,42.759457909036,0.543531645186578,0.02441963,182.4,34146.0,122851984.0,,99.2021102905273,,4.15328596481643
2000,Canada,Americas,Northern America,,9879750.0,3.42261133957721,0.931281553452429,744773415931.587,5.17763566824114,17.452,2.09165300710719,110.691796036935,44.209235821106,1.51,68303350856.0836,22750.0,698133924136.395,20.6144677111521,38.5561220292153,29.5000375204667,4.33540120081636,79.1668292682927,70.0106890023444,1.11434980213748,28.44217078,6.2,201617.0,30685730.0,20.8617411485603,99.4177627563477,14.8577431846106,1.40422595439655
2000,Namibia,Africa,Sub-Saharan Africa,Southern Africa,824290.0,2.20959929065092,2.27194936669291,3922231976.43938,3.49218336365178,86.189,10.7310247713041,,40.736150559887,3.975,196350763.262587,2210.0,4028142718.9773,17.0414659698036,44.3960937348397,23.4721656586449,11.2811266523565,51.99,73.172622558786,2.70673279864922,4.507622004,77.0,5709.0,1819141.0,30.0055724192677,113.995590209961,27.4285090407923,3.89762918276995
2000,Marshall Islands,Oceania,Micronesia,,180.0,301.244444444444,0.721837704584486,115347500.0,1.35407910881,99.344,8.01439129586684,,28.6963306530267,4.592,739000.0,2770.0,150007481.929861,,100.812761438263,12.6810724116257,-0.45468946307534,63.275,55.4845141853963,,0.824358218,42.1,-1323.0,54224.0,,,,1.49278742965663
2000,Bosnia and Herzegovina,Europe,Southern Europe,,51210.0,81.6279296875,0.632139635256837,5567774049.09534,12.7654694578883,17.848,9.00146376331907,,21.883818745472,1.283,146075610.876644,1390.0,5789998089.2999,29.7272486017105,63.4739243887068,21.5373916859689,21.836243008953,74.496,75.0030436432406,,2.234462297,9.9,8141.0,4179350.0,,,,1.37816316655527
2000,St. Lucia,Americas,Latin America and the Caribbean,Caribbean,620.0,261.475409836066,0.782994722741428,932592592.592592,0.0487485535201131,57.579,,,,2.202,53748148.1481481,5460.0,871647418.073771,,,,1.11583405037081,70.768,42.6767275615568,,1.567398119,18.4,-773.0,159500.0,19.2665816521048,104.808959960938,17.0513314535346,0.076778903123659
2000,Thailand,Asia,South-eastern Asia,,513120.0,123.444582982638,0.994280693095973,126392223203.461,4.45524704335014,34.459,8.49984812084058,,64.840250738685,1.612,3365987582.5831,1980.0,124591503804.828,22.2826056940878,56.457704612787,36.6694083813627,1.33104995932025,72.316,103.55542191018,1.48823095007459,4.845670931,21.9,119074.0,63066603.0,15.4733501386637,107.443313598633,12.9767329017598,2.3318014212256
2000,Trinidad and Tobago,Americas,Latin America and the Caribbean,Caribbean,5130.0,259.688693957115,0.386573317672307,8154342547.5637,6.90135959072803,38.992,1.3571938867876,45.1968543333067,,1.769,679500035.953542,5140.0,6840974056.15176,,,47.5360468126773,12.0431530642792,69.102,92.9811319033354,,12.14979999,28.1,-5185.0,1332203.0,,102.771560668945,,0.626582981569608
2000,Finland,Europe,Northern Europe,,338150.0,16.9940214714863,0.2076065154133,126019543413.334,5.7733624584817,9.699,2.95363597719177,,42.0310461588074,1.73,13502068644.6076,26480.0,137074353924.428,23.8643526186951,32.8637809472157,31.5899796250421,1.63783143233083,77.4658536585366,63.914689593676,1.24114750368778,72.03389585,4.3,2428.0,5176209.0,40.0983568109526,99.7170867919922,24.2403365532607,0.496415301116337
2000,Benin,Africa,Sub-Saharan Africa,Western Africa,114760.0,62.0612185172047,3.03845662138601,3519991440.32367,5.85771420543269,117.261,23.5412339925262,,20.6053025489554,5.89,-12794843.6146594,470.0,3285463000.03123,16.0084024487125,26.742848952329,18.7563482119071,4.3410556635676,56.578,28.5512057923524,0.412852302408383,0.792738178,136.8,3337.0,6998023.0,,80.111213684082,,3.87148751501267
2000,"Iran, Islamic Rep.",Asia,Southern Asia,,1745150.0,40.2418913774896,1.64539194870845,109591707802.216,5.84552747578222,35.483,9.06841932703815,,21.4670575678483,2.016,39000000.0,1770.0,116010632486.467,35.1005334892763,19.7901898959548,40.3059101601225,24.9292605186769,69.691,38.9053157899031,2.29504222152572,1.468615549,36.1,394594.0,65544383.0,21.6289840747895,101.769493103027,5.86128209634559,2.78233953467196
2000,Bulgaria,Europe,Eastern Europe,,110990.0,73.8513242339329,-0.493896416633318,13245990274.4581,4.58722534164882,45.249,10.970482362947,,36.218856756011,1.26,1001503841.99968,1660.0,13562745082.113,19.0461434857678,41.5268474034378,22.6775829799096,7.38083902425815,71.6634146341463,86.0335827210641,2.65245576158903,9.113707955,17.4,-11295.0,8170172.0,,104.70467376709,20.4579930652149,-0.171157650642926
2000,New Caledonia,Oceania,Melanesia,,18580.0,11.6646608315098,1.90137437804069,3420032042.3108,2.10010882688805,29.964,2.18957397034617,,22.7808806145383,2.59,-40626091.7731,13210.0,2817759740.15234,22.9397967696956,37.5858419019235,24.11925081065,5.96172044816086,75.1634146341463,44.6779439811208,,22.54612096,,969.0,213230.0,,,,2.48459985865308
2000,Georgia,Asia,Western Asia,,69700.0,71.3308898141992,-1.9446291567975,3057475335.18846,1.83834106614221,45.439,20.6020089027155,,22.9944664162433,1.601,131466678.34,790.0,3214985859.50874,26.581315880922,39.6669292250666,20.9975012824544,4.68030781894582,69.575,33.7533385183101,0.615582490752135,4.565841659,36.8,-135044.0,4077131.0,14.2840595058827,101.229949951172,11.4014330393341,-2.40145855729194
2000,Mongolia,Asia,Eastern Asia,,1564120.0,1.58389403953543,0.921869510816351,1136896123.61298,1.14606213709108,27.173,27.4225306231533,,53.9967514658612,2.255,53697000.0,460.0,1115885938.0502,29.0107404848956,67.8898582883465,22.1961421557269,11.999691388142,62.882,101.240559809651,2.02248060815309,6.307681009,63.6,-10833.0,2450979.0,24.3569349126739,97.242431640625,13.9101606963282,1.81852607522354
2000,Mali,Africa,Sub-Saharan Africa,Western Africa,1240190.0,9.21094337767069,2.90782929642605,2961484953.73364,-0.0608349718131223,182.216,32.9018677247122,,22.4785904568103,6.874,60331623.1100395,280.0,3106499831.00873,17.175657558085,32.943984975458,21.5209477946314,-0.619727920385017,50.539,45.6190060427878,1.47864974445751,0.092516296,187.7,-17423.0,11239101.0,11.0241708440891,54.5383415222168,10.7850780299968,5.44357002629568
2000,Guyana,Americas,Latin America and the Caribbean,South America,214970.0,3.85598679197358,0.136711368532353,712667896.727512,-1.36380390261873,102.276,29.9832313022935,100.544411345142,96.0799732120736,3.017,67100000.0,870.0,662571887.152647,23.7759824891985,110.687397263141,20.0012299787296,6.58604372567883,64.483,150.280376724967,1.765977248429,5.247341746,46.6,-13176.0,759051.0,,97.9309387207031,,-0.16973493319816
2000,Greece,Europe,Southern Europe,,131960.0,83.83093871218,0.409041838238246,130457756628.436,3.91977071728951,9.877,5.43524818135254,,23.7183809477501,1.25,-8195469.28845516,,,25.825686719792,34.6972963924628,18.7476026086337,1.59267050430341,77.8878048780488,34.6709932540269,3.46535532008881,53.74474015,6.4,35798.0,10805808.0,40.9714096008478,101.218269348145,22.4705218385946,0.572820545681015
2000,French Polynesia,Oceania,Polynesia,,3471.0,72.2924229328724,1.6498682624854,3599845481.64557,3.24541101308193,48.307,4.51512129821948,,4.69809149754936,2.596,9874719.0,18560.0,4658418554.78004,,23.2466396203025,,2.85720915835998,79.536,33.1125323594476,,15.90103895,,-460.0,250927.0,,,,1.50879753546036
2000,"Hong Kong SAR, China",Asia,Eastern Asia,,1100.0,6347.61904761905,0.881594075853745,171668898538.944,7.66346714088868,5.113,0.0873270375124953,,126.031457172742,1.032,70495739305.8458,26930.0,179502661264.475,27.58240928418,121.62256327285,12.0823834898067,-3.39423988048908,80.8780487804878,242.749271153193,,80.92687851,,60719.0,6665000.0,,100.628112792969,,0.881594075853745
2000,Somalia,Africa,Sub-Saharan Africa,Eastern Africa,637660.0,13.902293811968,3.94049698165867,,,129.944,,,,7.61,270000.0,,,,,,,50.66,,,0.917277086,172.9,53580.0,8721465.0,,,,5.05656066455098
2000,Nauru,Oceania,Micronesia,,20.0,518.85,-0.0578034698175388,,,80.154,,,,3.642,,,,,,,,58.732,,,11.56515035,42.6,-223.0,10377.0,,97.0678100585938,,-0.0578034698175499
2000,Bangladesh,Asia,Southern Asia,,148460.0,992.49694245986,1.90552404891968,53369787318.6245,5.29329471892532,147.994,22.7181480755923,,12.3442012279919,3.218,280384629.677983,430.0,55712709024.3168,23.8085625731369,16.9775131339119,22.2793826819325,3.44665934914798,65.779,28.6154409962779,1.3571191812402,0.215955426,86.1,-424718.0,129193327.0,,,,3.56396663214103
2000,Central African Republic,Africa,Sub-Saharan Africa,Middle Africa,622980.0,6.03417445182831,2.80036047898137,916777282.651168,-2.48943244028874,148.779,,,20.3722135905975,5.915,889074.9,250.0,938658349.298658,11.0722959362908,25.2875684031294,,8.5066010783456,45.406,30.3236135166951,,0.132130231,166.1,8082.0,3759170.0,,,,3.01842513430412
2000,Bolivia,Americas,Latin America and the Caribbean,South America,1098580.0,7.93192652081602,1.80379049207336,8397855937.46841,2.50781080899483,90.335,12.9658118842238,,18.2747449737713,3.991,736350000.0,960.0,8287220403.13525,18.1434786934628,27.3230300480841,25.7390221812353,5.19540520801752,62.346,36.4378720328758,2.0629715134384,6.780441344,75.6,-17675.0,8592656.0,17.8019804276196,112.416168212891,12.3308028811412,2.65383928729288
2000,Mexico,Americas,Latin America and the Caribbean,Central America,1964380.0,50.3477157334294,1.58455078746177,707909864021.779,4.94245371467422,73.673,3.32308631189687,28.0065619921108,25.4067169365962,2.716,18382284821.0,6280.0,614243452325.822,22.9581812252814,27.0259648121425,34.2097056913308,11.1522061155358,73.569,48.8524058748474,0.446047820449759,14.38375898,28.3,-356430.0,97873442.0,12.1102238977342,109.118301391602,9.57286143756433,1.96131969556176
2000,Timor-Leste,Asia,South-eastern Asia,,14870.0,59.0692669804976,1.34224818594807,367087900.0,,60.364,28.4205227140421,,10.6142970116967,5.98,,,,33.5165773647129,164.930252400038,16.0792006492178,,58.568,,,,111.3,-12665.0,878360.0,,,,2.80748909258887
2000,India,Asia,Southern Asia,,3287260.0,356.396219212361,1.82218400218023,468394937262.37,3.84099115681285,100.704,21.6110620462091,,12.9972363111656,3.35,3584217307.18756,440.0,467082097281.702,25.677316683595,13.9036865989046,27.3258283772087,3.64497016112819,62.669,20.0476120747226,2.94892990622572,0.337578456,91.6,-149966.0,1059633675.0,11.7034288839171,93.3239517211914,8.81014349623956,2.59867555250261
2000,Iceland,Europe,Northern Europe,,103000.0,2.80503740648379,1.36919283329812,9025660361.75842,4.98504277020335,22.926,6.97899884804176,,32.129906349249,2.08,155160734.106047,31540.0,8869735782.58546,24.9318139617011,39.0091014192339,22.8576113961342,4.02479334126352,79.6536585365854,49.7470525151163,,76.3499158,4.0,1874.0,281205.0,32.1051465439601,99.1379928588867,25.105572588889,1.51427858666661
2000,Chile,Americas,Latin America and the Caribbean,South America,756096.0,20.6471261492444,1.14904172536735,78249883995.6255,4.9716214882971,61.305,5.08296243051118,,30.1237538780926,1.987,4860015667.52,5080.0,77935156152.4052,23.7507555521354,28.5881692096046,27.8329007305146,4.56004348660028,76.87,48.2007104344187,2.68861588559481,22.15717664,10.9,5790.0,15351799.0,20.7855354296647,101.363563537598,16.0724036282154,1.49236285157488
2000,Aruba,Americas,Latin America and the Caribbean,Caribbean,180.0,495.005555555556,2.53923444445246,1873184357.5419,7.61658911307723,44.859,0.0186101998210558,,74.3966597077244,1.904,-127932960.893855,20390.0,1817056217.64888,25.4977631971369,70.6969877721444,13.1778407396361,1.02758253884063,73.569,272.583954667462,,16.83482789,,1235.0,89101.0,,111.790969848633,,1.66422212392663
2000,Czechia,Europe,Eastern Europe,,78870.0,132.717264138734,-0.280414108078884,61823494487.0363,4.00102863502944,13.349,3.25052833080989,,48.0909898172434,1.15,4987079129.26384,6340.0,64985326114.4411,31.9462982061267,49.9553490796798,33.4912074773843,1.84213372780377,74.9682926829268,98.7779815856337,1.87735695616487,42.46343082,5.5,4195.0,10255063.0,30.6753708373127,103.40754699707,14.4749860557544,-0.458662204702604
2000,United States,Americas,Northern America,,9632030.0,30.7973013298523,1.11276899679534,10250947997000.0,4.07715947941618,46.734,1.15055536360653,191.59250397245,10.6927769053241,2.056,349125000000.0,35960.0,10146584258956.9,23.6783758995788,14.4102184542572,22.451586084268,2.26554767048013,76.6365853658537,19.9124802954553,3.11224214697679,38.76720665,8.4,1479676.0,282162411.0,20.5761457439574,,12.9708003629433,1.51201139138713
2000,Vanuatu,Oceania,Melanesia,,12190.0,15.7566858080394,2.44646014761845,272014627.17652,5.92480905652914,73.959,22.9641302315643,,39.1789749205417,4.48,20256089.6407318,1370.0,264001839.203327,19.9139980235571,47.9768168585241,11.2229908389199,2.17897058141293,68.966,41.5418836747593,,0.190030926,28.8,-458.0,192074.0,,108.868408203125,,3.79704140998283
2000,Ecuador,Americas,Latin America and the Caribbean,South America,256370.0,50.8395353519085,1.71308817043169,18327764882.4412,1.0918015643576,88.773,15.4045442662352,,32.1275352850362,3.102,-23439367.9139981,1560.0,19661166279.1246,21.2787210115008,27.3371640115967,33.6175944877013,-7.71406676367923,72.839,47.1852408379876,1.45207595274333,3.819053045,29.6,-41899.0,12626507.0,,109.024398803711,,2.55075761062712
2000,Pakistan,Asia,Southern Asia,,796100.0,200.251561851391,3.07555291166784,82017743416.2841,4.26008801168791,74.747,25.6172595844882,,12.1195467872054,5.257,308000000.0,450.0,68931405889.1722,17.5788337304605,13.2438829021964,17.5484570955365,38.5119861946479,62.102,24.2532885829806,4.16872271381496,0.198544504,108.1,940739.0,154369924.0,13.4159386132748,63.4712295532227,9.09687130086702,3.68074020517277
2000,Latvia,Europe,Northern Europe,,64594.0,38.0469892490398,-0.963935407092365,7958852838.93395,5.67574131186166,20.104,4.4653191603977,,36.7848682898279,1.25,324184857.470563,3320.0,7863357762.85207,24.4864009411093,44.751379124087,23.6200241974582,3.61822725593801,70.3146341463415,63.7026478891285,0.881715011606815,16.77186911,14.2,-20514.0,2367550.0,39.0738548727388,101.699783325195,20.7150632819847,-1.18848873897458
2000,Kyrgyz Republic,Asia,Central Asia,,199950.0,25.5391032325339,1.19112592398474,1369688498.06778,5.44333663314045,36.096,34.1877085637959,,41.8478618433635,2.4,-2360124.96095706,280.0,1375311507.66095,20.010037072908,47.5830697836674,29.1996199376661,27.1617380470272,68.5585365853659,78.0469429003775,1.88267868153659,0.182364095,49.9,-21139.0,4898400.0,,92.1776962280273,,1.18545832829557
2000,Senegal,Africa,Sub-Saharan Africa,Western Africa,196710.0,50.4040253466992,2.35349186373024,6013185003.70967,3.88721095816793,100.189,16.4392452034714,,17.7641495981977,5.498,81643690.1235187,670.0,6523781774.18273,22.3732272873417,30.9159401250653,24.0081947042607,1.3086598487922,56.943,40.5608674686597,1.04836027705155,2.578767773,129.7,-42952.0,9704287.0,,69.85498046875,,2.70878831646509
2000,Dominican Republic,Americas,Latin America and the Caribbean,Caribbean,48670.0,176.79136824674,1.52687888895349,24305781111.9057,4.6617622800146,112.23,6.71834204747894,,35.4978251417642,2.859,989000000.0,2660.0,22728940522.1446,27.8926622004107,43.8025679543791,31.6704245093107,7.20776279717097,69.423,62.6023904763412,1.03009647155323,8.259550168,40.0,-30231.0,8540791.0,13.8025401183318,113.457366943359,12.1644136566349,2.86364158534241
2000,United Arab Emirates,Asia,Western Asia,,98647.9,46.1184595888482,5.58038700101525,104337372362.151,10.8527042125986,25.818,2.26265009303746,,,2.733,-506329999.9,30050.0,98424973047.2791,,,48.5170116316395,11.4595357967841,74.38,81.3169797927339,8.3237222448449,43.60213145,11.1,131735.0,3275333.0,,,,6.11272936104507
2000,Ethiopia,Africa,Sub-Saharan Africa,Eastern Africa,1104300.0,67.031867,2.95880518919236,8242349955.05111,6.07321747957957,143.402,44.6660179485759,48.6419635510243,,6.56,134639999.9,120.0,8282787405.91426,0.0,,11.4104671171237,9.46471895544634,50.538,21.1832791560859,7.61384390577726,0.026490386,140.5,-49892.0,67031867.0,13.91033609208295,51.7464408874512,9.48434532549252,4.23557684937443
2000,Argentina,Americas,Latin America and the Caribbean,South America,2780400.0,13.5458433362931,1.13327702210541,284203750000.0,-0.78899893905691,66.54,4.67991094417297,34.4516920194227,10.9863752325576,2.591,10418314339.1428,7430.0,275544288841.595,17.5334874363903,11.6360695451767,25.9908360111364,1.03728710073175,73.926,18.1190431160743,1.14882267666887,17.5015229,19.7,-22770.0,37070774.0,14.1776102532074,117.281173706055,9.62260350188905,1.34664689815167
2000,Sierra Leone,Africa,Sub-Saharan Africa,Western Africa,72300.0,63.5088251593239,2.40478419249569,635874002.198748,6.6527296593931,160.913,55.0141620912989,,18.1348435554968,6.355,39000824.5205234,140.0,659079815.194553,1.09681037230364,39.3951193404254,26.7592113729712,3.28114136455646,45.05,25.4767453048608,2.51215561780176,0.260467397,225.9,83013.0,4584067.0,,61.1376800537109,,3.08641814084455
2000,Liechtenstein,Europe,Western Europe,,160.0,206.4125,1.25228247927372,2483890593.70545,3.22019308239609,6.663,,,,1.57,19854574737.6898,79240.0,2617079929.52587,,,,1.55252192703072,76.8268292682927,,,30.27917398,,208.0,33026.0,,,,-0.598565234837027
2000,Kazakhstan,Asia,Central Asia,,2724902.0,5.51306663703374,-0.300201486690526,18291990619.137,9.80000000214156,32.28,8.11078388505165,,56.6024267995373,1.8,1370521199.1464,1270.0,18866293425.8938,18.139048031664,49.0972658349839,37.7758296698614,17.4264026783762,65.45,75.727132647379,0.784645080413813,1.294937889,42.6,-43423.0,14883626.0,11.3256594018789,98.0913772583008,10.2213950712596,-0.169987079196277
2000,"Macao SAR, China",Asia,Eastern Asia,,20.0,21594.8,1.4877568229253,6774193548.3871,5.74667709147772,5.344,,,89.2622634221707,0.912,-790000.0,14580.0,6295987681.00053,10.3790763118689,58.500248303261,11.4587356765804,-1.74594573514821,80.959,76.2304761904762,,32.65878823,,4134.0,431896.0,17.9582459031065,107.097213745117,14.9228529121374,1.4877568229253
2000,Jamaica,Americas,Latin America and the Caribbean,Caribbean,10990.0,241.200831024931,0.611850749006637,9005064474.93003,0.87870354796236,74.835,6.23190015732816,,38.7900457000845,2.21,419600000.0,3290.0,8598298004.87795,23.4633378887026,50.7229603527871,22.5635448178584,10.5870802513251,70.944,51.0379466220947,0.486319761296974,14.04759581,20.9,-18500.0,2612205.0,26.0976530442586,91.7972869873047,22.4946625353317,1.07611505949566
2000,Lebanon,Asia,Western Asia,,10450.0,422.350146627566,1.6480313517987,17260364842.4544,1.34187161939805,25.208,6.23750960799385,,14.1775557263643,2.499,993475000.0,4090.0,17687455884.2166,20.4112221368178,35.9377401998463,19.9654112221368,-2.08798314703247,73.931,40.2366929285165,5.39210030383447,17.19651848,20.1,455.0,4320642.0,16.0311299000769,,11.9012298232129,1.78182968975603
2000,Israel,Asia,Western Asia,,22070.0,290.619223659889,2.64233191305756,136034659581.426,8.67165527699174,17.29,1.54021017596963,,34.6043461700116,2.95,8047500000.0,19960.0,125503735901.48,25.4702326359817,34.6970157782737,23.0521318903,1.96049891310118,78.9536585365854,50.7885271390303,6.29716498346273,71.93117886,6.9,27257.0,6289000.0,36.8053231368754,98.2204437255859,26.3858321640316,2.71253095110511
2000,Puerto Rico,Americas,Latin America and the Caribbean,Caribbean,8870.0,429.605975197294,0.276558688867414,61701800000.0,3.2719645286232,74.114,0.660110401965583,,62.341293122729,2.0485,,10550.0,40191416200.5195,19.7145610014619,43.8282189498524,46.0618652940433,3.29507190726068,75.977,,,34.44112369,,-22489.0,3810605.0,,,,0.370913652828193
2000,Cote d'Ivoire,Africa,Sub-Saharan Africa,Western Africa,322460.0,52.8291509433962,2.73825090531507,16577533891.5688,-0.265789463943307,140.972,16.1951545142803,,27.7900585628522,5.814,234701731.519,640.0,10715842938.1911,15.8924072729353,27.1739330652625,13.9368025199096,1.60101729068221,50.842,38.4254982777609,,2.815245776,142.9,-63877.0,16799670.0,,70.5018081665039,,3.70221408199557
2000,"Congo, Dem. Rep.",Africa,Sub-Saharan Africa,Middle Africa,2344860.0,21.4447484616572,2.89884128806625,19088046305.7971,-6.91092731652101,123.988,31.9723582652415,,11.4496120313427,6.718,94190399.9,130.0,6352189721.22416,14.4334963339406,15.5647908914142,22.4057063027137,2630.1226744224,51.781,7.80593244656727,0.220260772572306,0.030853839,160.1,-48028.0,48616317.0,,,,4.22587294178986
